,QuestionId,OriginalQuestion,TypoQuestion,TargetWord,TypoWord,EditDistance,TargetStartIndex,TargetEndIndex,p,LogProbWord,ProbWord,StartIndex,EndIndex,AnswerChoices,CorrectAnswer,Answer,CorrectedAnswer,CorrectedQuestion,Correct,Valid,CorrectedCorrect,CorrectInt,CorrectedCorrectInt,PositiveChangeCorrection,NegativeChangeCorrection,BaseCorrect,Filtered
238,40,"Though she made the cut years ago, its figurative scars would never what?","Though she made the ct years ago, its figurative scars would never what?",cut,ct,1,20,22,0.4,-1.47,0.033669323,20,23,"['A) joining', 'B) put together', 'C) stitch', 'D) heal', 'E) paste']",D) heal,D) heal,D) heal,"Though she made the cut years ago, its figurative scars would never what?",TRUE,TRUE,TRUE,1,1,0,0,1,1
239,40,"Though she made the cut years ago, its figurative scars would never what?","Though she made the yutt years ago, its figurative scars would never what?",cut,yutt,2,20,24,0.5,-1.47,0.033669323,20,23,"['A) joining', 'B) put together', 'C) stitch', 'D) heal', 'E) paste']",D) heal,D) heal,D) heal,"Though she made the cut years ago, its figurative scars would never what?",TRUE,TRUE,TRUE,1,1,0,0,1,1
240,41,What does sex often make happen in people?,What does sex often make happen in people?,sex,sex,0,10,13,0,-2.23,0.005913459,10,13,"['A) making love', 'B) feel good', 'C) happyness', 'D) wonderful thing', 'E) cloud judgment']",B) feel good,B) feel good,E) cloud judgment,What does stress often make happen in people?,TRUE,TRUE,FALSE,1,0,0,1,1,
241,41,What does sex often make happen in people?,What does sex often make happen in people?,sex,sex,0,10,13,0.1,-2.23,0.005913459,10,13,"['A) making love', 'B) feel good', 'C) happyness', 'D) wonderful thing', 'E) cloud judgment']",B) feel good,B) feel good,E) cloud judgment,What does stress often make happen in people?,TRUE,TRUE,FALSE,1,0,0,1,1,
242,41,What does sex often make happen in people?,What does sex often make happen in people?,sex,sex,0,10,13,0.2,-2.23,0.005913459,10,13,"['A) making love', 'B) feel good', 'C) happyness', 'D) wonderful thing', 'E) cloud judgment']",B) feel good,E) cloud judgment,E) cloud judgment,What does stress often make happen in people?,FALSE,TRUE,FALSE,0,0,0,0,1,
243,41,What does sex often make happen in people?,What does sex often make happen in people?,sex,sex,0,10,13,0.3,-2.23,0.005913459,10,13,"['A) making love', 'B) feel good', 'C) happyness', 'D) wonderful thing', 'E) cloud judgment']",B) feel good,E) cloud judgment,E) cloud judgment,What does stress often make happen in people?,FALSE,TRUE,FALSE,0,0,0,0,1,
244,41,What does sex often make happen in people?,What does sex often make happen in people?,sex,sex,0,10,13,0.4,-2.23,0.005913459,10,13,"['A) making love', 'B) feel good', 'C) happyness', 'D) wonderful thing', 'E) cloud judgment']",B) feel good,E) cloud judgment,E) cloud judgment,What does stress often make happen in people?,FALSE,TRUE,FALSE,0,0,0,0,1,
245,41,What does sex often make happen in people?,What does ssex often make happen in people?,sex,ssex,1,10,14,0.5,-2.23,0.005913459,10,13,"['A) making love', 'B) feel good', 'C) happyness', 'D) wonderful thing', 'E) cloud judgment']",B) feel good,E) cloud judgment,E) cloud judgment,What does stress often make happen in people?,FALSE,TRUE,FALSE,0,0,0,0,1,1
246,42,Who was the head of the branch yelling at?,Who was the head of the branch yelling at?,head,head,0,12,16,0,-0.92,0.119591258,12,16,"['A) owner', 'B) foot', 'C) subordinate', 'D) base', 'E) point']",C) subordinate,C) subordinate,C) subordinate,Who was the head of the branch yelling at?,TRUE,TRUE,TRUE,1,1,0,0,1,
247,42,Who was the head of the branch yelling at?,Who was the head of the branch yelling at?,head,head,0,12,16,0.1,-0.92,0.119591258,12,16,"['A) owner', 'B) foot', 'C) subordinate', 'D) base', 'E) point']",C) subordinate,C) subordinate,C) subordinate,Who was the head of the branch yelling at?,TRUE,TRUE,TRUE,1,1,0,0,1,
248,42,Who was the head of the branch yelling at?,Who was the ead of the branch yelling at?,head,ead,1,12,15,0.2,-0.92,0.119591258,12,16,"['A) owner', 'B) foot', 'C) subordinate', 'D) base', 'E) point']",C) subordinate,C) subordinate,C) subordinate,Who was the head of the branch yelling at?,TRUE,TRUE,TRUE,1,1,0,0,1,1
249,42,Who was the head of the branch yelling at?,Who was the heda of the branch yelling at?,head,heda,2,12,16,0.3,-0.92,0.119591258,12,16,"['A) owner', 'B) foot', 'C) subordinate', 'D) base', 'E) point']",C) subordinate,C) subordinate,C) subordinate,Who was the head of the branch yelling at?,TRUE,TRUE,TRUE,1,1,0,0,1,1
250,42,Who was the head of the branch yelling at?,Who was the heaed of the branch yelling at?,head,heaed,1,12,17,0.4,-0.92,0.119591258,12,16,"['A) owner', 'B) foot', 'C) subordinate', 'D) base', 'E) point']",C) subordinate,C) subordinate,C) subordinate,Who was the head of the branch yelling at?,TRUE,TRUE,TRUE,1,1,0,0,1,1
251,42,Who was the head of the branch yelling at?,Who was the ad of the branch yelling at?,head,ad,2,12,14,0.5,-0.92,0.119591258,12,16,"['A) owner', 'B) foot', 'C) subordinate', 'D) base', 'E) point']",C) subordinate,C) subordinate,C) subordinate,Who was the head of the branch yelling at?,TRUE,TRUE,TRUE,1,1,0,0,1,1
252,43,"She needs to visit a bookshop after buying the latest fashion, where should she look?","She needs to visit a bookshop after buying the latest fashion, where should she look?",bookshop,bookshop,0,21,29,0,-6.09,8.18E-07,21,29,"['A) student union', 'B) mall', 'C) department store', 'D) library', 'E) town or city']",B) mall,B) mall,D) library,"She needs to visit a bookshop after buying the latest fashion, where should she look?",TRUE,TRUE,FALSE,1,0,0,1,1,
253,43,"She needs to visit a bookshop after buying the latest fashion, where should she look?","She needs to visit a bookshopp after buying the latest fashion, where should she look?",bookshop,bookshopp,1,21,30,0.1,-6.09,8.18E-07,21,29,"['A) student union', 'B) mall', 'C) department store', 'D) library', 'E) town or city']",B) mall,B) mall,D) library,"She needs to visit a bookshop after buying the latest fashion, where should she look?",TRUE,TRUE,FALSE,1,0,0,1,1,1
254,43,"She needs to visit a bookshop after buying the latest fashion, where should she look?","She needs to visit a bookshop after buying the latest fashion, where should she look?",bookshop,bookshop,0,21,29,0.2,-6.09,8.18E-07,21,29,"['A) student union', 'B) mall', 'C) department store', 'D) library', 'E) town or city']",B) mall,D) library,D) library,"She needs to visit a bookstore after buying the latest fashion, where should she look?",FALSE,TRUE,FALSE,0,0,0,0,1,
255,43,"She needs to visit a bookshop after buying the latest fashion, where should she look?","She needs to visit a bookcw after buying the latest fashion, where should she look?",bookshop,bookcw,4,21,27,0.3,-6.09,8.18E-07,21,29,"['A) student union', 'B) mall', 'C) department store', 'D) library', 'E) town or city']",B) mall,D) library,B) mall,"She needs to visit a boutique after buying the latest fashion, where should she look?",FALSE,TRUE,TRUE,0,1,1,0,1,1
256,43,"She needs to visit a bookshop after buying the latest fashion, where should she look?","She needs to visit a ookshop after buying the latest fashion, where should she look?",bookshop,ookshop,1,21,28,0.4,-6.09,8.18E-07,21,29,"['A) student union', 'B) mall', 'C) department store', 'D) library', 'E) town or city']",B) mall,D) library,D) library,"She needs to visit a bookstore after buying the latest fashion, where should she look?",FALSE,TRUE,FALSE,0,0,0,0,1,1
257,43,"She needs to visit a bookshop after buying the latest fashion, where should she look?","She needs to visit a boooksyo after buying the latest fashion, where should she look?",bookshop,boooksyo,3,21,29,0.5,-6.09,8.18E-07,21,29,"['A) student union', 'B) mall', 'C) department store', 'D) library', 'E) town or city']",B) mall,D) library,D) library,"She needs to visit a bookstore after buying the latest fashion, where should she look?",FALSE,TRUE,FALSE,0,0,0,0,1,1
258,44,Where could you see an advertisement while reading news?,Where could you see an advertisement while reading news?,advertisement,advertisement,0,23,36,0,-2.13,0.007397758,23,36,"['A) television', 'B) bus', 'C) email', 'D) web page', 'E) la ville']",D) web page,D) web page,D) web page,Where could you see an advertisement while reading news?,TRUE,TRUE,TRUE,1,1,0,0,1,
259,44,Where could you see an advertisement while reading news?,Where could you see an advertisement while reading news?,advertisement,advertisement,0,23,36,0.1,-2.13,0.007397758,23,36,"['A) television', 'B) bus', 'C) email', 'D) web page', 'E) la ville']",D) web page,D) web page,D) web page,Where could you see an advertisement while reading news?,TRUE,TRUE,TRUE,1,1,0,0,1,
260,44,Where could you see an advertisement while reading news?,Where could you see an adveitsement while reading news?,advertisement,adveitsement,2,23,35,0.2,-2.13,0.007397758,23,36,"['A) television', 'B) bus', 'C) email', 'D) web page', 'E) la ville']",D) web page,D) web page,D) web page,Where could you see an advertisement while reading news?,TRUE,TRUE,TRUE,1,1,0,0,1,1
261,44,Where could you see an advertisement while reading news?,Where could you see an sdverzisement while reading news?,advertisement,sdverzisement,2,23,36,0.3,-2.13,0.007397758,23,36,"['A) television', 'B) bus', 'C) email', 'D) web page', 'E) la ville']",D) web page,D) web page,D) web page,Where could you see an advertisement while reading news?,TRUE,TRUE,TRUE,1,1,0,0,1,1
262,44,Where could you see an advertisement while reading news?,Where could you see an ajverrtisemfnt while reading news?,advertisement,ajverrtisemfnt,3,23,37,0.4,-2.13,0.007397758,23,36,"['A) television', 'B) bus', 'C) email', 'D) web page', 'E) la ville']",D) web page,D) web page,D) web page,Where could you see an advertisement while reading news?,TRUE,TRUE,TRUE,1,1,0,0,1,1
263,44,Where could you see an advertisement while reading news?,Where could you see an avtrwngemmqtt while reading news?,advertisement,avtrwngemmqtt,8,23,36,0.5,-2.13,0.007397758,23,36,"['A) television', 'B) bus', 'C) email', 'D) web page', 'E) la ville']",D) web page,D) web page,D) web page,Where could you see an advertisement while reading news?,TRUE,TRUE,TRUE,1,1,0,0,1,1
264,45,What state is the John Davis  Lodge toll road found in?,What state is the John Davis  Lodge toll road found in?,toll road,toll road,0,36,45,0,-6.03,9.25E-07,36,45,"['A) new jersey', 'B) eastern united states', 'C) good repair', 'D) connecticut', 'E) arizona']",D) connecticut,D) connecticut,D) connecticut,What state is the John Davis Lodge toll road found in?,TRUE,TRUE,TRUE,1,1,0,0,1,
265,45,What state is the John Davis  Lodge toll road found in?,What state is the John Davis  Lodge toll roa found in?,toll road,toll roa,1,36,44,0.1,-6.03,9.25E-07,36,45,"['A) new jersey', 'B) eastern united states', 'C) good repair', 'D) connecticut', 'E) arizona']",D) connecticut,D) Connecticut,D) connecticut,What state is the John Davis Lodge toll road found in?,TRUE,TRUE,TRUE,1,1,0,0,1,1
266,45,What state is the John Davis  Lodge toll road found in?,What state is the John Davis  Lodge tollprryad found in?,toll road,tollprryad,3,36,46,0.2,-6.03,9.25E-07,36,45,"['A) new jersey', 'B) eastern united states', 'C) good repair', 'D) connecticut', 'E) arizona']",D) connecticut,D) Connecticut,D) connecticut,What state is the John Davis Lodge toll road found in?,TRUE,TRUE,TRUE,1,1,0,0,1,1
267,45,What state is the John Davis  Lodge toll road found in?,What state is the John Davis  Lodge toml road found in?,toll road,toml road,1,36,45,0.3,-6.03,9.25E-07,36,45,"['A) new jersey', 'B) eastern united states', 'C) good repair', 'D) connecticut', 'E) arizona']",D) connecticut,D) Connecticut,D) connecticut,What state is the John Davis Lodge toll road found in?,TRUE,TRUE,TRUE,1,1,0,0,1,1
268,45,What state is the John Davis  Lodge toll road found in?,What state is the John Davis  Lodge ylol baed found in?,toll road,ylol baed,6,36,45,0.4,-6.03,9.25E-07,36,45,"['A) new jersey', 'B) eastern united states', 'C) good repair', 'D) connecticut', 'E) arizona']",D) connecticut,D) Connecticut,D) Connecticut,What state is the John Davis Lodge ylol baed found in?,TRUE,TRUE,TRUE,1,1,0,0,1,1
269,45,What state is the John Davis  Lodge toll road found in?,What state is the John Davis  Lodge tcll  woa found in?,toll road,tcll  woa,4,36,45,0.5,-6.03,9.25E-07,36,45,"['A) new jersey', 'B) eastern united states', 'C) good repair', 'D) connecticut', 'E) arizona']",D) connecticut,D) Connecticut,D) connecticut,What state is the John Davis Lodge toll road found in?,TRUE,TRUE,TRUE,1,1,0,0,1,1
270,46,"The man went to clown college, he had always want to run away with the what?","The man went to clown college, he had always want to run away with the what?",clown,clown,0,16,21,0,-4.26,5.51E-05,16,21,"['A) circus', 'B) carnival', 'C) surprise', 'D) spoons', 'E) party']",A) circus,A) circus,A) circus,"The man went to clown college, he had always wanted to run away with the circus.",TRUE,TRUE,TRUE,1,1,0,0,1,
271,46,"The man went to clown college, he had always want to run away with the what?","The man went to cclown college, he had always want to run away with the what?",clown,cclown,1,16,22,0.1,-4.26,5.51E-05,16,21,"['A) circus', 'B) carnival', 'C) surprise', 'D) spoons', 'E) party']",A) circus,A) circus,A) circus,"The man went to clown college, he had always wanted to run away with the circus.",TRUE,TRUE,TRUE,1,1,0,0,1,1
272,46,"The man went to clown college, he had always want to run away with the what?","The man went to lofy college, he had always want to run away with the what?",clown,lofy,3,16,20,0.2,-4.26,5.51E-05,16,21,"['A) circus', 'B) carnival', 'C) surprise', 'D) spoons', 'E) party']",A) circus,A) circus,A) circus,"The man went to lofty college, he had always wanted to run away with the what?",TRUE,TRUE,TRUE,1,1,0,0,1,1
273,46,"The man went to clown college, he had always want to run away with the what?","The man went to clown college, he had always want to run away with the what?",clown,clown,0,16,21,0.3,-4.26,5.51E-05,16,21,"['A) circus', 'B) carnival', 'C) surprise', 'D) spoons', 'E) party']",A) circus,A) circus,A) circus,"The man went to clown college, he had always wanted to run away with the circus.",TRUE,TRUE,TRUE,1,1,0,0,1,
274,46,"The man went to clown college, he had always want to run away with the what?","The man went to cpoon college, he had always want to run away with the what?",clown,cpoon,2,16,21,0.4,-4.26,5.51E-05,16,21,"['A) circus', 'B) carnival', 'C) surprise', 'D) spoons', 'E) party']",A) circus,A) circus,A) circus,"The man went to a good college, he had always wanted to run away with the what?",TRUE,TRUE,TRUE,1,1,0,0,1,1
275,46,"The man went to clown college, he had always want to run away with the what?","The man went to loovn college, he had always want to run away with the what?",clown,loovn,3,16,21,0.5,-4.26,5.51E-05,16,21,"['A) circus', 'B) carnival', 'C) surprise', 'D) spoons', 'E) party']",A) circus,A) circus,A) circus,"The man went to loving college, he had always wanted to run away with the what?",TRUE,TRUE,TRUE,1,1,0,0,1,1
276,47,"Jamie wanted to reduce her waist size, but all of her efforts failed miserably.  She continued to do what?","Jamie wanted to reduce her waist size, but all of her efforts failed miserably.  She continued to do what?",reduce,reduce,0,16,22,0,-1.21,0.062104762,16,22,"['A) gain weight', 'B) augment', 'C) dispare', 'D) make larger', 'E) expand']",A) gain weight,A) gain weight,A) gain weight,"Jamie wanted to reduce her waist size, but all of her efforts failed miserably. She continued to do what?",TRUE,TRUE,TRUE,1,1,0,0,1,
277,47,"Jamie wanted to reduce her waist size, but all of her efforts failed miserably.  She continued to do what?","Jamie wanted to redce her waist size, but all of her efforts failed miserably.  She continued to do what?",reduce,redce,1,16,21,0.1,-1.21,0.062104762,16,22,"['A) gain weight', 'B) augment', 'C) dispare', 'D) make larger', 'E) expand']",A) gain weight,A) gain weight,A) gain weight,"Jamie wanted to reduce her waist size, but all of her efforts failed miserably. She continued to do what?",TRUE,TRUE,TRUE,1,1,0,0,1,1
278,47,"Jamie wanted to reduce her waist size, but all of her efforts failed miserably.  She continued to do what?","Jamie wanted to reudc her waist size, but all of her efforts failed miserably.  She continued to do what?",reduce,reudc,3,16,21,0.2,-1.21,0.062104762,16,22,"['A) gain weight', 'B) augment', 'C) dispare', 'D) make larger', 'E) expand']",A) gain weight,A) gain weight,A) gain weight,"Jamie wanted to reduce her waist size, but all of her efforts failed miserably. She continued to do what?",TRUE,TRUE,TRUE,1,1,0,0,1,1
279,47,"Jamie wanted to reduce her waist size, but all of her efforts failed miserably.  She continued to do what?","Jamie wanted to edtca her waist size, but all of her efforts failed miserably.  She continued to do what?",reduce,edtca,3,16,21,0.3,-1.21,0.062104762,16,22,"['A) gain weight', 'B) augment', 'C) dispare', 'D) make larger', 'E) expand']",A) gain weight,A) gain weight,A) gain weight,"Jamie wanted to reduce her waist size, but all of her efforts failed miserably. She continued to do what?",TRUE,TRUE,TRUE,1,1,0,0,1,1
280,47,"Jamie wanted to reduce her waist size, but all of her efforts failed miserably.  She continued to do what?","Jamie wanted to redue her waist size, but all of her efforts failed miserably.  She continued to do what?",reduce,redue,1,16,21,0.4,-1.21,0.062104762,16,22,"['A) gain weight', 'B) augment', 'C) dispare', 'D) make larger', 'E) expand']",A) gain weight,A) gain weight,A) gain weight,"Jamie wanted to reduce her waist size, but all of her efforts failed miserably. She continued to do what?",TRUE,TRUE,TRUE,1,1,0,0,1,1
281,47,"Jamie wanted to reduce her waist size, but all of her efforts failed miserably.  She continued to do what?","Jamie wanted to drcb her waist size, but all of her efforts failed miserably.  She continued to do what?",reduce,drcb,4,16,20,0.5,-1.21,0.062104762,16,22,"['A) gain weight', 'B) augment', 'C) dispare', 'D) make larger', 'E) expand']",A) gain weight,A) gain weight,A) gain weight,"Jamie wanted to decrease her waist size, but all of her efforts failed miserably. She continued to do what?",TRUE,TRUE,TRUE,1,1,0,0,1,1
282,48,"He was receiving workman's compensation, he had tripped over a metal rod while building where?","He was receiving workman's compensation, he had tripped over a metal rod while building where?",metal rod,metal rod,0,63,72,0,-3.82,0.000151575,63,72,"['A) factory', 'B) construction site', 'C) engine', ""D) insides of skyscraper's walls"", 'E) shops']",B) construction site,B) construction site,B) construction site,"He was receiving worker's compensation, he had tripped over a metal rod while building where?",TRUE,TRUE,TRUE,1,1,0,0,1,
283,48,"He was receiving workman's compensation, he had tripped over a metal rod while building where?","He was receiving workman's compensation, he had tripped over a metal rdk while building where?",metal rod,metal rdk,2,63,72,0.1,-3.82,0.000151575,63,72,"['A) factory', 'B) construction site', 'C) engine', ""D) insides of skyscraper's walls"", 'E) shops']",B) construction site,B) construction site,B) construction site,"He was receiving workman's compensation, he had tripped over a metal rod while building where?",TRUE,TRUE,TRUE,1,1,0,0,1,1
284,48,"He was receiving workman's compensation, he had tripped over a metal rod while building where?","He was receiving workman's compensation, he had tripped over a metal ro while building where?",metal rod,metal ro,1,63,71,0.2,-3.82,0.000151575,63,72,"['A) factory', 'B) construction site', 'C) engine', ""D) insides of skyscraper's walls"", 'E) shops']",B) construction site,B) construction site,B) construction site,"He was receiving workman's compensation, he had tripped over a metal rod while building where?",TRUE,TRUE,TRUE,1,1,0,0,1,1
285,48,"He was receiving workman's compensation, he had tripped over a metal rod while building where?","He was receiving workman's compensation, he had tripped over a metalr od while building where?",metal rod,metalr od,2,63,72,0.3,-3.82,0.000151575,63,72,"['A) factory', 'B) construction site', 'C) engine', ""D) insides of skyscraper's walls"", 'E) shops']",B) construction site,B) construction site,B) construction site,"He was receiving worker's compensation, he had tripped over a metal rod while building where?",TRUE,TRUE,TRUE,1,1,0,0,1,1
286,48,"He was receiving workman's compensation, he had tripped over a metal rod while building where?","He was receiving workman's compensation, he had tripped over a metal rod while building where?",metal rod,metal rod,0,63,72,0.4,-3.82,0.000151575,63,72,"['A) factory', 'B) construction site', 'C) engine', ""D) insides of skyscraper's walls"", 'E) shops']",B) construction site,B) construction site,B) construction site,"He was receiving worker's compensation, he had tripped over a metal rod while building where?",TRUE,TRUE,TRUE,1,1,0,0,1,
287,48,"He was receiving workman's compensation, he had tripped over a metal rod while building where?","He was receiving workman's compensation, he had tripped over a metalpkd while building where?",metal rod,metalpkd,3,63,71,0.5,-3.82,0.000151575,63,72,"['A) factory', 'B) construction site', 'C) engine', ""D) insides of skyscraper's walls"", 'E) shops']",B) construction site,B) construction site,B) construction site,"He was receiving workman's compensation, he had tripped over a metal pole while building where?",TRUE,TRUE,TRUE,1,1,0,0,1,1
288,49,John and James spent most of their time communicating with each other on their project.  The time required to communicate slowed their what?,John and James spent most of their time communicating with each other on their project.  The time required to communicate slowed their what?,communicating,communicating,0,40,53,0,-0.35,0.447455049,40,53,"['A) static', 'B) train of thought.', 'C) progress', 'D) transfer of information', 'E) collaboration']",C) progress,C) progress,E) collaboration,John and James spent most of their time communicating with each other on their project. The time required to communicate slowed their progress.,TRUE,TRUE,FALSE,1,0,0,1,1,
289,49,John and James spent most of their time communicating with each other on their project.  The time required to communicate slowed their what?,John and James spent most of their time communicatig with each other on their project.  The time required to communicate slowed their what?,communicating,communicatig,1,40,52,0.1,-0.35,0.447455049,40,53,"['A) static', 'B) train of thought.', 'C) progress', 'D) transfer of information', 'E) collaboration']",C) progress,C) progress,C) progress,John and James spent most of their time communicating with each other on their project. The time required to communicate slowed their what?,TRUE,TRUE,TRUE,1,1,0,0,1,1
290,49,John and James spent most of their time communicating with each other on their project.  The time required to communicate slowed their what?,John and James spent most of their time comumnicating with each other on their project.  The time required to communicate slowed their what?,communicating,comumnicating,2,40,53,0.2,-0.35,0.447455049,40,53,"['A) static', 'B) train of thought.', 'C) progress', 'D) transfer of information', 'E) collaboration']",C) progress,C) progress,C) progress,John and James spent most of their time communicating with each other on their project. The time required to communicate slowed their what?,TRUE,TRUE,TRUE,1,1,0,0,1,1
291,49,John and James spent most of their time communicating with each other on their project.  The time required to communicate slowed their what?,John and James spent most of their time ocmmuniacttinng with each other on their project.  The time required to communicate slowed their what?,communicating,ocmmuniacttinng,5,40,55,0.3,-0.35,0.447455049,40,53,"['A) static', 'B) train of thought.', 'C) progress', 'D) transfer of information', 'E) collaboration']",C) progress,C) progress,C) progress,John and James spent most of their time communicating with each other on their project. The time required to communicate slowed their what?,TRUE,TRUE,TRUE,1,1,0,0,1,1
292,49,John and James spent most of their time communicating with each other on their project.  The time required to communicate slowed their what?,John and James spent most of their time coounicana with each other on their project.  The time required to communicate slowed their what?,communicating,coounicana,5,40,50,0.4,-0.35,0.447455049,40,53,"['A) static', 'B) train of thought.', 'C) progress', 'D) transfer of information', 'E) collaboration']",C) progress,C) progress,C) progress,John and James spent most of their time communicating with each other on their project. The time required to communicate slowed their what?,TRUE,TRUE,TRUE,1,1,0,0,1,1
293,49,John and James spent most of their time communicating with each other on their project.  The time required to communicate slowed their what?,John and James spent most of their time cmouitvating with each other on their project.  The time required to communicate slowed their what?,communicating,cmouitvating,5,40,52,0.5,-0.35,0.447455049,40,53,"['A) static', 'B) train of thought.', 'C) progress', 'D) transfer of information', 'E) collaboration']",C) progress,C) progress,C) progress,John and James spent most of their time communicating with each other on their project. The time required to communicate slowed their what?,TRUE,TRUE,TRUE,1,1,0,0,1,1
294,50,When you play around with your dog they will have?,When you play around with your dog they will have?,dog,dog,0,31,34,0,-2.42,0.003766098,31,34,"['A) alive', 'B) health', 'C) fun', 'D) playing dead', 'E) black']",C) fun,C) fun,C) fun,"When you play around with your dog, they will have?",TRUE,TRUE,TRUE,1,1,0,0,1,
295,50,When you play around with your dog they will have?,When you play around with your dog they will have?,dog,dog,0,31,34,0.1,-2.42,0.003766098,31,34,"['A) alive', 'B) health', 'C) fun', 'D) playing dead', 'E) black']",C) fun,C) fun,C) fun,"When you play around with your dog, they will have?",TRUE,TRUE,TRUE,1,1,0,0,1,
296,50,When you play around with your dog they will have?,When you play around with your dog they will have?,dog,dog,0,31,34,0.2,-2.42,0.003766098,31,34,"['A) alive', 'B) health', 'C) fun', 'D) playing dead', 'E) black']",C) fun,C) fun,C) fun,"When you play around with your dog, what will they have?",TRUE,TRUE,TRUE,1,1,0,0,1,
297,50,When you play around with your dog they will have?,When you play around with your odg they will have?,dog,odg,2,31,34,0.3,-2.42,0.003766098,31,34,"['A) alive', 'B) health', 'C) fun', 'D) playing dead', 'E) black']",C) fun,C) fun,C) fun,"When you play around with your dog, what will they have?",TRUE,TRUE,TRUE,1,1,0,0,1,1
298,50,When you play around with your dog they will have?,When you play around with your ddog they will have?,dog,ddog,1,31,35,0.4,-2.42,0.003766098,31,34,"['A) alive', 'B) health', 'C) fun', 'D) playing dead', 'E) black']",C) fun,C) fun,C) fun,"When you play around with your dog, what will they have?",TRUE,TRUE,TRUE,1,1,0,0,1,1
299,50,When you play around with your dog they will have?,When you play around with your dog they will have?,dog,dog,0,31,34,0.5,-2.42,0.003766098,31,34,"['A) alive', 'B) health', 'C) fun', 'D) playing dead', 'E) black']",C) fun,C) fun,C) fun,"When you play around with your dog, they will have?",TRUE,TRUE,TRUE,1,1,0,0,1,
300,51,Where would a person keep a book while it's being read?,Where would a person keep a book while it's being read?,book,book,0,28,32,0,-0.25,0.559538066,28,32,"['A) closet', 'B) library of congress', 'C) classroom', 'D) in bed', 'E) desk']",E) desk,E) desk,E) desk,Where would a person keep a book while it's being read?,TRUE,TRUE,TRUE,1,1,0,0,1,
301,51,Where would a person keep a book while it's being read?,Where would a person keep a book while it's being read?,book,book,0,28,32,0.1,-0.25,0.559538066,28,32,"['A) closet', 'B) library of congress', 'C) classroom', 'D) in bed', 'E) desk']",E) desk,E) desk,E) desk,Where would a person keep a book while it's being read?,TRUE,TRUE,TRUE,1,1,0,0,1,
302,51,Where would a person keep a book while it's being read?,Where would a person keep a bod while it's being read?,book,bod,2,28,31,0.2,-0.25,0.559538066,28,32,"['A) closet', 'B) library of congress', 'C) classroom', 'D) in bed', 'E) desk']",E) desk,B) library of congress,E) desk,Where would a person keep a book while it's being read?,FALSE,TRUE,TRUE,0,1,1,0,1,1
303,51,Where would a person keep a book while it's being read?,Where would a person keep a book while it's being read?,book,book,0,28,32,0.3,-0.25,0.559538066,28,32,"['A) closet', 'B) library of congress', 'C) classroom', 'D) in bed', 'E) desk']",E) desk,E) desk,E) desk,Where would a person keep a book while it's being read?,TRUE,TRUE,TRUE,1,1,0,0,1,
304,51,Where would a person keep a book while it's being read?,Where would a person keep a oooo while it's being read?,book,oooo,2,28,32,0.4,-0.25,0.559538066,28,32,"['A) closet', 'B) library of congress', 'C) classroom', 'D) in bed', 'E) desk']",E) desk,B) library of congress,E) desk,Where would a person keep a book while it's being read?,FALSE,TRUE,TRUE,0,1,1,0,1,1
305,51,Where would a person keep a book while it's being read?,Where would a person keep a borj while it's being read?,book,borj,2,28,32,0.5,-0.25,0.559538066,28,32,"['A) closet', 'B) library of congress', 'C) classroom', 'D) in bed', 'E) desk']",E) desk,B) library of congress,E) desk,Where would a person keep a book while it's being read?,FALSE,TRUE,TRUE,0,1,1,0,1,1
306,52,How does getting paid feel?,How does getting paid feel?,getting paid,getting paid,0,9,21,0,-5.95,1.12E-06,9,21,"['A) income tax', 'B) satisfaction', 'C) sorrow', 'D) ocean', 'E) bill collectors to happy']",B) satisfaction,B) satisfaction,B) satisfaction,How does getting paid feel?,TRUE,TRUE,TRUE,1,1,0,0,1,
307,52,How does getting paid feel?,How does getting paid feel?,getting paid,getting paid,0,9,21,0.1,-5.95,1.12E-06,9,21,"['A) income tax', 'B) satisfaction', 'C) sorrow', 'D) ocean', 'E) bill collectors to happy']",B) satisfaction,B) satisfaction,B) satisfaction,How does getting paid feel?,TRUE,TRUE,TRUE,1,1,0,0,1,
308,52,How does getting paid feel?,How does getinv paid feel?,getting paid,getinv paid,2,9,20,0.2,-5.95,1.12E-06,9,21,"['A) income tax', 'B) satisfaction', 'C) sorrow', 'D) ocean', 'E) bill collectors to happy']",B) satisfaction,B) satisfaction,B) satisfaction,How does getting paid feel?,TRUE,TRUE,TRUE,1,1,0,0,1,1
309,52,How does getting paid feel?,How does tgintpajd feel?,getting paid,tgintpajd,6,9,18,0.3,-5.95,1.12E-06,9,21,"['A) income tax', 'B) satisfaction', 'C) sorrow', 'D) ocean', 'E) bill collectors to happy']",B) satisfaction,B) satisfaction,B) satisfaction,How does lightning feel?,TRUE,TRUE,TRUE,1,1,0,0,1,1
310,52,How does getting paid feel?,How does egttnig pavd feel?,getting paid,egttnig pavd,5,9,21,0.4,-5.95,1.12E-06,9,21,"['A) income tax', 'B) satisfaction', 'C) sorrow', 'D) ocean', 'E) bill collectors to happy']",B) satisfaction,B) satisfaction,B) satisfaction,How does getting paid feel?,TRUE,TRUE,TRUE,1,1,0,0,1,1
